	RyersonU	sageryerson	TetraRyerson	mathryerson	
grapril	0.0	0.0	0.0	0.010777172045613662	
grascan	0.0	0.0	0.0	0.010777172045613662	
grasselli	0.0	0.0	0.0	0.010777172045613662	
grateful	0.001856567152681522	0.0	0.0	0.0	
great	0.038059626629971206	0.0	0.0	0.005388586022806831	
greedy	0.0	0.0	0.0	0.010777172045613662	
green	0.0055697014580445665	0.0	0.0	0.005388586022806831	
greenbergs	0.001856567152681522	0.0	0.0	0.0	
greenhouse	0.003713134305363044	0.0	0.0	0.0	
greensboro	0.0	0.0	0.0	0.010777172045613662	
gregelmer	0.003713134305363044	0.0	0.0	0.0	
gretmoll	0.001856567152681522	0.0	0.0	0.0	
grew	0.001856567152681522	0.0	0.0	0.0	
grfrid	0.0	0.0	0.0	0.010777172045613662	
grfriday	0.0	0.0	0.0	0.010777172045613662	
grid	0.001856567152681522	0.0	0.0	0.0	
gritty	0.007426268610726088	0.0	0.0	0.0	
grmay	0.0	0.0	0.0	0.010777172045613662	
grmon	0.0	0.0	0.0	0.06466303227368198	
grmonday	0.0	0.0	0.0	0.010777172045613662	
grmondaydec	0.0	0.0	0.0	0.010777172045613662	
grmonnov	0.0	0.0	0.0	0.021554344091227324	
grmonoct	0.0	0.0	0.0	0.021554344091227324	
grmonoctober	0.0	0.0	0.0	0.010777172045613662	
ground	0.001856567152681522	0.0	0.0	0.0	
groundbreaking	0.007426268610726088	0.0	0.0	0.0	
group	0.019493955103155984	0.0	0.0	0.016165758068420494	
grouphug	0.001856567152681522	0.0	0.0	0.0	
groups	0.003713134305363044	0.0	0.0	0.0	
grow	0.007426268610726088	0.0	0.0	0.0	
growing	0.0046414178817038056	0.0	0.0	0.005388586022806831	
grown	0.003713134305363044	0.0	0.0	0.0	
growth	0.0	0.0	0.0	0.010777172045613662	
grseminarnov	0.0	0.0	0.0	0.010777172045613662	
grseminarwedapril	0.0	0.0	0.0	0.010777172045613662	
grthurnov	0.0	0.0	0.0	0.010777172045613662	
grtoday	0.0	0.0	0.0	0.010777172045613662	
grtues	0.0	0.0	0.0	0.03233151613684099	
grtuesfeb	0.0	0.0	0.0	0.010777172045613662	
grunberg	0.003713134305363044	0.0	0.0	0.0	
gruzd	0.003713134305363044	0.0	0.0	0.0	
grwed	0.0	0.0	0.0	0.04310868818245465	
grwedjan	0.0	0.0	0.0	0.010777172045613662	
gta	0.003713134305363044	0.0	0.0	0.005388586022806831	
gtas	0.001856567152681522	0.0	0.0	0.0	
guardian	0.0	0.0	0.0	0.010777172045613662	
guelph	0.0	0.0	0.0	0.010777172045613662	
guest	0.0027848507290222833	0.0	0.0	0.005388586022806831	
guests	0.007426268610726088	0.0	0.0	0.0	
guide	0.0055697014580445665	0.0	0.0	0.0	
guides	0.001856567152681522	0.0	0.0	0.0	
guinness	0.003713134305363044	0.0	0.0	0.0	
guinnesschallenge	0.003713134305363044	0.0	0.0	0.0	
gun	0.007426268610726088	0.0	0.0	0.0	
guns	0.0055697014580445665	0.0	0.0	0.0	
gurevich	0.003713134305363044	0.0	0.0	0.0	
guru	0.003713134305363044	0.0	0.0	0.0	
guruspoke	0.0	0.0	0.0	0.010777172045613662	
guy	0.001856567152681522	0.0	0.0	0.0	
gym	0.003713134305363044	0.0	0.0	0.0	
habits	0.001856567152681522	0.0	0.0	0.0	
hack	0.001856567152681522	0.0	0.0	0.0	
hadfield	0.003713134305363044	0.0	0.0	0.0	
hadialramadan	0.001856567152681522	0.0	0.0	0.0	
haffar	0.003713134305363044	0.0	0.0	0.0	
haider	0.001856567152681522	0.0	0.0	0.0	
hair	0.003713134305363044	0.0	0.0	0.0	
half	0.003713134305363044	0.0	0.0	0.0	
hall	0.04270104451167501	0.0	0.0	0.0	
halloween	0.001856567152681522	0.0	0.0	0.0	
halls	0.007426268610726088	0.0	0.0	0.0	
halving	0.001856567152681522	0.0	0.0	0.0	
hamilton	0.0	0.0	0.0	0.021554344091227324	
hamiltonian	0.0	0.0	0.0	0.010777172045613662	
haminhryersonca	0.0	0.0	0.0	0.010777172045613662	
hammer	0.001856567152681522	0.0	0.0	0.0	
handbook	0.001856567152681522	0.0	0.0	0.0	
handson	0.012995970068770655	0.0	0.0	0.0	
handy	0.001856567152681522	0.0	0.0	0.0	
hanging	0.001856567152681522	0.0	0.0	0.0	
hangouts	0.001856567152681522	0.0	0.0	0.0	
happen	0.022278805832178266	0.0	0.0	0.0	
happened	0.0055697014580445665	0.0	0.0	0.0	
happening	0.018565671526815222	0.0	0.0	0.0	
happy	0.0501273131224011	0.0	0.0	0.010777172045613662	
harald	0.001856567152681522	0.0	0.0	0.0	
harassment	0.001856567152681522	0.0	0.0	0.0	
hard	0.0055697014580445665	0.0	0.0	0.010777172045613662	
harddriving	0.001856567152681522	0.0	0.0	0.0	
hardwork	0.0	0.0	0.30378262848445486	0.0	
harjas	0.0	0.0	0.0	0.010777172045613662	
harley	0.001856567152681522	0.0	0.0	0.0	
harthouseuoft	0.003713134305363044	0.0	0.0	0.0	
harvard	0.003713134305363044	0.0	0.0	0.0	
harvest	0.003713134305363044	0.0	0.0	0.0	
hashanah	0.001856567152681522	0.0	0.0	0.0	
hashtag	0.003713134305363044	0.0	0.0	0.0	
hat	0.003713134305363044	0.0	0.0	0.0	
hats	0.003713134305363044	0.0	0.0	0.0	
haw	0.001856567152681522	0.0	0.0	0.0	
haxell	0.0	0.0	0.0	0.010777172045613662	
head	0.009282835763407611	0.0	0.0	0.0	
headed	0.003713134305363044	0.0	0.0	0.0	
headlining	0.003713134305363044	0.0	0.0	0.0	
heads	0.0055697014580445665	0.0	0.0	0.0	
healing	0.003713134305363044	0.0	0.0	0.0	
health	0.0064979850343853274	0.0	0.0	0.005388586022806831	
healthcare	0.001856567152681522	0.0	0.0	0.0	
healthy	0.007426268610726088	0.0	0.0	0.0	
hear	0.05384044742776414	0.0	0.0	0.0	
heard	0.003713134305363044	0.0	0.0	0.0	
heart	0.010211119339748373	0.0	0.0	0.005388586022806831	
heartmonitoring	0.003713134305363044	0.0	0.0	0.0	
hearts	0.001856567152681522	0.0	0.0	0.0	
heartwatch	0.003713134305363044	0.0	0.0	0.0	
heaslip	0.0	0.0	0.0	0.010777172045613662	
heat	0.001856567152681522	0.0	0.0	0.0	
heating	0.0055697014580445665	0.0	0.0	0.0	
heavy	0.001856567152681522	0.0	0.0	0.0	
hedge	0.0	0.0	0.0	0.010777172045613662	
heel	0.001856567152681522	0.0	0.0	0.0	
heggerud	0.0	0.0	0.0	0.03233151613684099	
heggerudpaul	0.0	0.0	0.0	0.010777172045613662	
heggerudratiodependence	0.0	0.0	0.0	0.010777172045613662	
heights	0.001856567152681522	0.0	0.0	0.0	
held	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
hell	0.003713134305363044	0.0	0.0	0.0	
hello	0.003713134305363044	0.0	0.0	0.0	
help	0.15595164082524787	0.0	0.0	0.0	
helped	0.001856567152681522	0.0	0.0	0.0	
helping	0.007426268610726088	0.0	0.0	0.0	
helpryersonca	0.007426268610726088	0.0	0.0	0.0	
helps	0.007426268610726088	0.0	0.0	0.0	
helpus	0.001856567152681522	0.0	0.0	0.0	
hermann	0.0	0.0	0.0	0.010777172045613662	
hey	0.009282835763407611	0.0	0.0	0.0	
hibbard	0.003713134305363044	0.0	0.0	0.0	
high	0.009282835763407611	0.0	0.0	0.010777172045613662	
highest	0.0	0.0	0.0	0.010777172045613662	
highlights	0.009282835763407611	0.0	0.0	0.0	
highprofile	0.001856567152681522	0.0	0.0	0.0	
hightech	0.0055697014580445665	0.0	0.0	0.0	
hinder	0.003713134305363044	0.0	0.0	0.0	
hireru	0.003713134305363044	0.0	0.0	0.0	
hiring	0.0027848507290222833	0.3689933336989445	0.0	0.0	
historic	0.0055697014580445665	0.0	0.0	0.0	
historical	0.001856567152681522	0.0	0.0	0.0	
history	0.0055697014580445665	0.0	0.0	0.0	
hit	0.003713134305363044	0.0	0.0	0.0	
hivaids	0.001856567152681522	0.0	0.0	0.0	
hlv	0.0055697014580445665	0.0	0.0	0.0	
hmm	0.001856567152681522	0.0	0.0	0.0	
hockey	0.04827074596971958	0.0	0.0	0.0	
hold	0.0055697014580445665	0.0	0.0	0.0	
holding	0.001856567152681522	0.0	0.0	0.0	
holiday	0.03527477590094892	0.0	0.0	0.0	
holidays	0.0046414178817038056	0.0	0.0	0.005388586022806831	
homeless	0.020422238679496746	0.0	0.0	0.0	
homelessness	0.003713134305363044	0.0	0.0	0.0	
homoclinic	0.0	0.0	0.0	0.010777172045613662	
homomorphisms	0.0	0.0	0.0	0.010777172045613662	
honduras	0.003713134305363044	0.0	0.0	0.0	
honest	0.001856567152681522	0.0	0.0	0.0	
honor	0.001856567152681522	0.0	0.0	0.0	
honorary	0.003713134305363044	0.0	0.0	0.0	
honour	0.014852537221452177	0.0	0.0	0.0	
honourable	0.003713134305363044	0.0	0.0	0.0	
honoured	0.0055697014580445665	0.0	0.0	0.005388586022806831	
honouring	0.001856567152681522	0.0	0.0	0.0	
honours	0.003713134305363044	0.0	0.0	0.0	
hope	0.0167091043741337	0.0	0.0	0.0	
hopefully	0.001856567152681522	0.0	0.0	0.0	
hopes	0.001856567152681522	0.0	0.0	0.0	
hoping	0.003713134305363044	0.0	0.0	0.0	
horney	0.0	0.0	0.0	0.021554344091227324	
hospital	0.001856567152681522	0.0	0.0	0.0	
hossein	0.001856567152681522	0.0	0.0	0.0	
host	0.05198388027508262	0.0	0.0	0.0	
hosted	0.0167091043741337	0.0	0.0	0.0	
hostel	0.001856567152681522	0.0	0.0	0.0	
hosting	0.014852537221452177	0.0	0.0	0.0	
hosts	0.02413537298485979	0.0	0.0	0.0	
hot	0.014852537221452177	0.0	0.0	0.0	
hotdog	0.001856567152681522	0.0	0.0	0.0	
hotel	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
hotelcongrats	0.0	0.0	0.0	0.010777172045613662	
hoti	0.0	0.0	0.0	0.010777172045613662	
hour	0.011139402916089133	0.0	0.0	0.0	
hourofcode	0.001856567152681522	0.0	0.0	0.0	
hours	0.0055697014580445665	0.0	0.0	0.0	
house	0.08540208902335002	0.0	0.0	0.0	
housing	0.003713134305363044	0.0	0.0	0.0	
howard	0.0	0.0	0.0	0.010777172045613662	
howell	0.0	0.0	0.0	0.010777172045613662	
hrs	0.001856567152681522	0.0	0.0	0.0	
hse	0.0	0.0	0.0	0.010777172045613662	
htmryerson	0.0055697014580445665	0.0	0.0	0.0	
hub	0.010211119339748373	0.0	0.0	0.005388586022806831	
huffpostcanada	0.0055697014580445665	0.0	0.0	0.0	
huffpostcanadas	0.001856567152681522	0.0	0.0	0.0	
huge	0.0055697014580445665	0.0	0.0	0.0	
hugeheadca	0.003713134305363044	0.0	0.0	0.0	
human	0.012995970068770655	0.0	0.0	0.0	
humber	0.003713134305363044	0.0	0.0	0.0	
humility	0.001856567152681522	0.0	0.0	0.0	
hungry	0.001856567152681522	0.0	0.0	0.0	
hunting	0.001856567152681522	0.0	0.0	0.0	
huoryerson	0.0	0.0	0.0	0.010777172045613662	
hurd	0.0	0.0	0.0	0.010777172045613662	
hurrah	0.001856567152681522	0.0	0.0	0.0	
hustle	0.003713134305363044	0.0	0.0	0.0	
hwan	0.003713134305363044	0.0	0.0	0.0	
hydrated	0.001856567152681522	0.0	0.0	0.0	
hydro	0.003713134305363044	0.0	0.0	0.0	
hypercubesabstract	0.0	0.0	0.0	0.010777172045613662	
hypergraphs	0.0	0.0	0.0	0.021554344091227324	
hypergraphsabstract	0.0	0.0	0.0	0.010777172045613662	
hyperloop	0.001856567152681522	0.0	0.0	0.0	
hyperloopawards	0.001856567152681522	0.0	0.0	0.0	
hysi	0.003713134305363044	0.0	0.0	0.0	
iambrennan	0.001856567152681522	0.0	0.0	0.0	
ian	0.003713134305363044	0.0	0.0	0.0	
iapricdar	0.001856567152681522	0.0	0.0	0.0	
ibest	0.003713134305363044	0.0	0.0	0.0	
ibm	0.003713134305363044	0.0	0.0	0.0	
ibmcanada	0.003713134305363044	0.0	0.0	0.0	
ica	0.001856567152681522	0.0	0.0	0.0	
ice	0.001856567152681522	0.0	0.0	0.0	
icymi	0.027848507290222833	0.0	0.0	0.0	
idea	0.011139402916089133	0.0	0.0	0.0	
ideal	0.003713134305363044	0.0	0.0	0.0	
ideas	0.05384044742776414	0.0	0.0	0.0	
identify	0.007426268610726088	0.0	0.0	0.0	
identity	0.0046414178817038056	0.0	0.0	0.005388586022806831	
idktotoro	0.001856567152681522	0.0	0.0	0.0	
ielizabethm	0.001856567152681522	0.0	0.0	0.0	
ieso	0.001856567152681522	0.0	0.0	0.0	
ignite	0.003713134305363044	0.0	0.0	0.0	
igor	0.0	0.0	0.0	0.010777172045613662	
ii	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
iid	0.003713134305363044	0.0	0.0	0.0	
ikeacanada	0.003713134305363044	0.0	0.0	0.0	
illc	0.003713134305363044	0.0	0.0	0.0	
illuminate	0.001856567152681522	0.0	0.0	0.0	
ima	0.0055697014580445665	0.0	0.0	0.0	
image	0.022278805832178266	0.0	0.0	0.0	
imageartsalumni	0.001856567152681522	0.0	0.0	0.0	
images	0.009282835763407611	0.0	0.0	0.0	
imagination	0.001856567152681522	0.0	0.0	0.0	
imagining	0.003713134305363044	0.0	0.0	0.0	
immersive	0.003713134305363044	0.0	0.0	0.0	
immigrant	0.012995970068770655	0.0	0.0	0.0	
immigration	0.003713134305363044	0.0	0.0	0.0	
immune	0.001856567152681522	0.0	0.0	0.0	
imogen	0.0	0.0	0.0	0.010777172045613662	
impact	0.020422238679496746	0.0	0.0	0.0	
impending	0.001856567152681522	0.0	0.0	0.0	
implemented	0.001856567152681522	0.0	0.0	0.0	
improve	0.014852537221452177	0.0	0.0	0.0	
improved	0.0	0.0	0.30378262848445486	0.0	
improving	0.001856567152681522	0.0	0.0	0.0	
impunity	0.003713134305363044	0.0	0.0	0.0	
inadownpour	0.001856567152681522	0.0	0.0	0.0	
inaugural	0.001856567152681522	0.0	0.0	0.0	
inaugurate	0.001856567152681522	0.0	0.0	0.0	
inbox	0.003713134305363044	0.0	0.0	0.0	
included	0.001856567152681522	0.0	0.0	0.0	
includes	0.001856567152681522	0.0	0.0	0.0	
including	0.009282835763407611	0.0	0.0	0.0	
inclusion	0.018565671526815222	0.0	0.0	0.0	
inclusions	0.001856567152681522	0.0	0.0	0.0	
inclusive	0.009282835763407611	0.0	0.0	0.0	
incognito	0.001856567152681522	0.0	0.0	0.0	
incoming	0.001856567152681522	0.0	0.0	0.0	
incorporates	0.001856567152681522	0.0	0.0	0.0	
increase	0.003713134305363044	0.0	0.0	0.0	
increased	0.001856567152681522	0.0	0.0	0.0	
incredible	0.007426268610726088	0.0	0.0	0.0	
incubator	0.003713134305363044	0.0	0.0	0.0	
independent	0.001856567152681522	0.0	0.0	0.005388586022806831	
india	0.009282835763407611	0.0	0.0	0.0	
indigenous	0.022278805832178266	0.0	0.0	0.0	
individual	0.001856567152681522	0.0	0.0	0.0	
industry	0.001856567152681522	0.0	0.0	0.0	
infection	0.0	0.0	0.0	0.010777172045613662	
infections	0.0	0.0	0.0	0.010777172045613662	
infectious	0.0	0.0	0.0	0.010777172045613662	
influenced	0.001856567152681522	0.0	0.0	0.0	
influenza	0.0	0.0	0.0	0.010777172045613662	
info	0.05662529815678643	0.0	0.0	0.021554344091227324	
inform	0.001856567152681522	0.0	0.0	0.0	
informationweek	0.003713134305363044	0.0	0.0	0.0	
informed	0.001856567152681522	0.0	0.0	0.0	
infrastructure	0.003713134305363044	0.0	0.0	0.0	
ingallsuniversity	0.0	0.0	0.0	0.010777172045613662	
ingwongward	0.0055697014580445665	0.0	0.0	0.0	
inhomogeneous	0.0	0.0	0.0	0.010777172045613662	
initiative	0.009282835763407611	0.0	0.0	0.0	
initiatives	0.007426268610726088	0.0	0.0	0.0	
injured	0.0055697014580445665	0.0	0.0	0.0	
injury	0.001856567152681522	0.0	0.0	0.0	
inmar	0.001856567152681522	0.0	0.0	0.0	
innobham	0.007426268610726088	0.0	0.0	0.0	
innobhams	0.001856567152681522	0.0	0.0	0.0	
innovation	0.06497985034385327	0.0	0.0	0.0	
innovative	0.001856567152681522	0.0	0.0	0.005388586022806831	
innovators	0.009282835763407611	0.0	0.0	0.0	
inperson	0.003713134305363044	0.0	0.0	0.0	
insecurity	0.003713134305363044	0.0	0.0	0.0	
inside	0.001856567152681522	0.0	0.0	0.0	
insidefitness	0.003713134305363044	0.0	0.0	0.0	
insider	0.007426268610726088	0.0	0.0	0.0	
insight	0.0055697014580445665	0.0	0.0	0.0	
insightful	0.009282835763407611	0.0	0.0	0.0	
insights	0.003713134305363044	0.0	0.0	0.005388586022806831	
insomnia	0.003713134305363044	0.0	0.0	0.0	
inspiration	0.003713134305363044	0.0	0.0	0.0	
inspirational	0.003713134305363044	0.0	0.0	0.0	
inspired	0.007426268610726088	0.0	0.0	0.0	
inspires	0.003713134305363044	0.0	0.0	0.0	
inspiring	0.0055697014580445665	0.0	0.0	0.0	
insta	0.001856567152681522	0.0	0.0	0.0	
instagram	0.007426268610726088	0.0	0.0	0.0	
installation	0.001856567152681522	0.0	0.0	0.0	
institute	0.0064979850343853274	0.0	0.0	0.005388586022806831	
institutetitlevol	0.0	0.0	0.0	0.010777172045613662	
institutions	0.001856567152681522	0.0	0.0	0.0	
instructors	0.001856567152681522	0.0	0.0	0.0	
intelligence	0.001856567152681522	0.0	0.0	0.0	
intensive	0.001856567152681522	0.0	0.0	0.0	
intentionally	0.001856567152681522	0.0	0.0	0.0	
interactive	0.0055697014580445665	0.0	0.0	0.005388586022806831	
interest	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
interested	0.0334182087482674	0.0	0.0	0.0	
interim	0.012067686492429895	0.0	0.0	0.005388586022806831	
interior	0.007426268610726088	0.0	0.0	0.0	
interiordesign	0.001856567152681522	0.0	0.0	0.0	
intern	0.0055697014580445665	0.0	0.0	0.0	
internal	0.001856567152681522	0.0	0.0	0.0	
international	0.009282835763407611	0.0	0.0	0.005388586022806831	
internationalwomensday	0.0	0.0	0.0	0.010777172045613662	
internet	0.001856567152681522	0.0	0.0	0.0	
interpretation	0.001856567152681522	0.0	0.0	0.0	
interrupt	0.001856567152681522	0.0	0.0	0.0	
intersection	0.007426268610726088	0.0	0.0	0.0	
interview	0.011139402916089133	0.0	0.0	0.0	
intimidating	0.0055697014580445665	0.0	0.0	0.0	
intl	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
intrepid	0.0055697014580445665	0.0	0.0	0.0	
introduce	0.001856567152681522	0.0	0.0	0.0	
introduces	0.003713134305363044	0.0	0.0	0.0	
introducing	0.007426268610726088	0.0	0.0	0.0	
introduction	0.0	0.0	0.0	0.010777172045613662	
invariably	0.001856567152681522	0.0	0.0	0.0	
invent	0.003713134305363044	0.0	0.0	0.0	
invented	0.0	0.0	0.0	0.010777172045613662	
inventions	0.001856567152681522	0.0	0.0	0.0	
investigates	0.011139402916089133	0.0	0.0	0.0	
investigating	0.029705074442904354	0.0	0.0	0.0	
investigation	0.003713134305363044	0.0	0.0	0.0	
investing	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
investment	0.007426268610726088	0.0	0.0	0.0	
invitation	0.001856567152681522	0.0	0.0	0.0	
invited	0.007426268610726088	0.0	0.0	0.010777172045613662	
invites	0.003713134305363044	0.0	0.0	0.0	
inviting	0.001856567152681522	0.0	0.0	0.0	
involved	0.007426268610726088	0.0	0.0	0.0	
isaac	0.001856567152681522	0.0	0.0	0.0	
issue	0.018565671526815222	0.0	0.0	0.0	
issues	0.018565671526815222	0.0	0.0	0.0	
issuesovertissues	0.001856567152681522	0.0	0.0	0.0	
itbusinessca	0.001856567152681522	0.0	0.0	0.0	
itsjohninnit	0.001856567152681522	0.0	0.0	0.0	
itsjusteniola	0.001856567152681522	0.0	0.0	0.0	
itsmeghal	0.001856567152681522	0.0	0.0	0.0	
itsnainai	0.001856567152681522	0.0	0.0	0.0	
iuliana	0.001856567152681522	0.0	0.0	0.0	
ivhq	0.007426268610726088	0.0	0.0	0.0	
iwd	0.012995970068770655	0.0	0.0	0.0	
jaberioptimalitytimedependent	0.0	0.0	0.0	0.010777172045613662	
jack	0.0055697014580445665	0.0	0.0	0.0	
jackdotorg	0.001856567152681522	0.0	0.0	0.0	
jacquelyncyr	0.001856567152681522	0.0	0.0	0.0	
jaimungaluniv	0.0	0.0	0.0	0.010777172045613662	
james	0.011139402916089133	0.0	0.0	0.0	
jan	0.037131343053630445	0.0	0.0	0.016165758068420494	
janice	0.001856567152681522	0.0	0.0	0.0	
january	0.011139402916089133	0.0	0.0	0.005388586022806831	
jason	0.0	0.0	0.0	0.05388586022806831	
javed	0.0	0.0	0.0	0.010777172045613662	
jaxxon	0.001856567152681522	0.0	0.0	0.0	
jcappadocia	0.001856567152681522	0.0	0.0	0.0	
jdubbs	0.001856567152681522	0.0	0.0	0.0	
jennifer	0.001856567152681522	0.0	0.0	0.0	
jennvalentyne	0.011139402916089133	0.0	0.0	0.0	
jensen	0.003713134305363044	0.0	0.0	0.0	
jerrard	0.0	0.0	0.0	0.010777172045613662	
jerrarduniv	0.0	0.0	0.0	0.010777172045613662	
jerzy	0.0	0.0	0.0	0.010777172045613662	
jesse	0.001856567152681522	0.0	0.0	0.0	
jewish	0.001856567152681522	0.0	0.0	0.0	
jezpictorial	0.001856567152681522	0.0	0.0	0.0	
jill	0.0	0.0	0.0	0.010777172045613662	
jim	0.0	0.0	0.0	0.010777172045613662	
jjfantauzzi	0.001856567152681522	0.0	0.0	0.0	
jlabove	0.001856567152681522	0.0	0.0	0.0	
jmandersonbm	0.001856567152681522	0.0	0.0	0.0	
joanne	0.0055697014580445665	0.0	0.0	0.0	
job	0.02413537298485979	0.0	0.0	0.0	
jobs	0.014852537221452177	0.0	0.0	0.0	
joe	0.001856567152681522	0.0	0.0	0.0	
jofeh	0.001856567152681522	0.0	0.0	0.0	
john	0.009282835763407611	0.0	0.0	0.0	
johngmazz	0.001856567152681522	0.0	0.0	0.0	
johntory	0.007426268610726088	0.0	0.0	0.0	
join	0.10953746200820981	0.3689933336989445	0.0	0.0	
joined	0.007426268610726088	0.0	0.0	0.0	
joining	0.001856567152681522	0.0	0.0	0.005388586022806831	
joins	0.009282835763407611	0.0	0.0	0.005388586022806831	
jonathon	0.001856567152681522	0.0	0.0	0.0	
jor	0.027848507290222833	0.0	0.0	0.0	
jorgenson	0.0055697014580445665	0.0	0.0	0.0	
joshharrower	0.0055697014580445665	0.0	0.0	0.0	
joshnamaharaj	0.003713134305363044	0.0	0.0	0.0	
journalism	0.02599194013754131	0.0	0.0	0.0	
journalist	0.001856567152681522	0.0	0.0	0.0	
journalists	0.007426268610726088	0.0	0.0	0.0	
journey	0.009282835763407611	0.0	0.0	0.0	
joyiach	0.001856567152681522	0.0	0.0	0.0	
jr	0.001856567152681522	0.0	0.0	0.0	
juanita	0.001856567152681522	0.0	0.0	0.0	
judges	0.0055697014580445665	0.0	0.0	0.0	
juliaayearwood	0.001856567152681522	0.0	0.0	0.0	
july	0.0	0.0	0.0	0.05388586022806831	
june	0.001856567152681522	0.0	0.0	0.005388586022806831	
jurisica	0.0	0.0	0.0	0.010777172045613662	
justice	0.02413537298485979	0.0	0.0	0.0	
juwongrannum	0.001856567152681522	0.0	0.0	0.0	
kahan	0.001856567152681522	0.0	0.0	0.0	
kapelos	0.003713134305363044	0.0	0.0	0.0	
karolyn	0.001856567152681522	0.0	0.0	0.0	
kashefuniv	0.0	0.0	0.0	0.010777172045613662	
kathleenwynne	0.009282835763407611	0.0	0.0	0.0	
kathy	0.0	0.0	0.0	0.010777172045613662	
kcarn	0.001856567152681522	0.0	0.0	0.0	
kelly	0.0055697014580445665	0.0	0.0	0.0	
kellybaldiinii	0.001856567152681522	0.0	0.0	0.0	
ken	0.001856567152681522	0.0	0.0	0.0	
keneca	0.001856567152681522	0.0	0.0	0.0	
kennethchiu	0.001856567152681522	0.0	0.0	0.0	
keoshaloveee	0.001856567152681522	0.0	0.0	0.0	
kerr	9.28283576340761E-4	0.0	0.0	0.010777172045613662	
kerriandreas	0.003713134305363044	0.0	0.0	0.0	
kevinfrankish	0.001856567152681522	0.0	0.0	0.0	
key	0.007426268610726088	0.0	0.0	0.0	
kgiles	0.001856567152681522	0.0	0.0	0.0	
khan	0.001856567152681522	0.0	0.0	0.0	
khe	0.012995970068770655	0.0	0.0	0.0	
khw	0.014852537221452177	0.0	0.0	0.0	
kick	0.014852537221452177	0.0	0.0	0.0	
kickoff	0.0055697014580445665	0.0	0.0	0.0	
kicks	0.001856567152681522	0.0	0.0	0.0	
kid	0.001856567152681522	0.0	0.0	0.0	
kids	0.003713134305363044	0.0	0.0	0.0	
kiermarlow	0.001856567152681522	0.0	0.0	0.0	
killing	0.001856567152681522	0.0	0.0	0.0	
kind	0.001856567152681522	0.0	0.0	0.0	
king	0.0	0.0	0.0	0.010777172045613662	
kinnersley	0.0	0.0	0.0	0.010777172045613662	
kinnersleytitle	0.0	0.0	0.0	0.010777172045613662	
kiosks	0.001856567152681522	0.0	0.0	0.0	
kirstendavey	0.001856567152681522	0.0	0.0	0.0	
kirstinestewart	0.001856567152681522	0.0	0.0	0.0	
kirstyduncanmp	0.009282835763407611	0.0	0.0	0.0	
kitty	0.003713134305363044	0.0	0.0	0.0	
kniplyork	0.0	0.0	0.0	0.010777172045613662	
knit	0.001856567152681522	0.0	0.0	0.0	
knitting	0.001856567152681522	0.0	0.0	0.0	
knowledge	0.001856567152681522	0.0	0.0	0.0	
kobo	0.001856567152681522	0.0	0.0	0.0	
krisnas	0.003713134305363044	0.0	0.0	0.0	
kristian	0.0	0.0	0.0	0.010777172045613662	
kristine	0.001856567152681522	0.0	0.0	0.0	
krivelevich	0.0	0.0	0.0	0.010777172045613662	
krystenconnely	0.001856567152681522	0.0	0.0	0.0	
ks	0.0	0.0	0.0	0.010777172045613662	
kudelka	0.014852537221452177	0.0	0.0	0.0	
kumar	0.0	0.0	0.0	0.010777172045613662	
kunquan	0.0	0.0	0.0	0.010777172045613662	
kuznetsov	0.0	0.0	0.0	0.010777172045613662	
kyjedward	0.001856567152681522	0.0	0.0	0.0	
kyle	0.003713134305363044	0.0	0.0	0.0	
kymacke	0.001856567152681522	0.0	0.0	0.0	
lab	0.011139402916089133	0.0	0.0	0.0	
labelings	0.0	0.0	0.0	0.010777172045613662	
labour	0.0055697014580445665	0.0	0.0	0.0	
lachemi	0.03527477590094892	0.0	0.0	0.0	
lack	0.003713134305363044	0.0	0.0	0.0	
ladies	0.003713134305363044	0.0	0.0	0.0	
lake	0.001856567152681522	0.0	0.0	0.0	
lakeheadtwolves	0.001856567152681522	0.0	0.0	0.0	
