	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
running	0.0	0.0029344301361958185	0.011342347644728	0.0	
runs	0.0	0.0	0.0045369390578912	0.0	
runt	0.0	0.0	0.0090738781157824	0.0	
ryan	0.0	0.0	0.0045369390578912	0.0	
saber	0.0	0.0	0.0045369390578912	0.0	
sabortooth	0.0	0.0	0.0045369390578912	0.0	
sad	0.0	0.0	0.0090738781157824	0.0	
saddles	0.0	0.0	0.0045369390578912	0.0	
sadkitty	0.0	0.005868860272391637	0.0	0.0	
sadly	0.0	0.0	0.0045369390578912	0.0	
saent	0.0	0.011737720544783274	0.0	0.0	
safe	0.03981693508395617	0.0	0.0158792867026192	0.0	
safrispeaks	0.0	0.005868860272391637	0.0	0.0	
sage	0.0	0.0	0.0045369390578912	0.0	
saidnot	0.0	0.0	0.0045369390578912	0.0	
sake	0.0	0.0	0.013610817173673599	0.0	
sale	0.1393592727938466	0.0	0.006805408586836799	0.0	
saleexcluding	0.03981693508395617	0.0	0.0	0.0	
salefree	0.03981693508395617	0.0	0.0	0.0	
saleokill	0.03981693508395617	0.0	0.0	0.0	
sales	0.0	0.0	0.0045369390578912	0.0	
salescat	0.0	0.0	0.0045369390578912	0.0	
salewhat	0.03981693508395617	0.0	0.0	0.0	
salmon	0.0	0.0	0.0090738781157824	0.0	
salmonyummmy	0.0	0.0	0.0045369390578912	0.0	
salon	0.0	0.0	0.0045369390578912	0.0	
salons	0.0	0.0	0.0045369390578912	0.0	
salsa	0.0	0.0	0.0045369390578912	0.0	
samthewatcher	0.0	0.0	0.0045369390578912	0.0	
sanders	0.0	0.0	0.0045369390578912	0.0	
sandwich	0.0	0.0	0.0090738781157824	0.0	
sandy	0.0	0.0	0.013610817173673599	0.0	
sang	0.0	0.0	0.0045369390578912	0.0	
santa	0.0	0.0	0.0317585734052384	0.0	
sapresident	0.0	0.0	0.0045369390578912	0.0	
sarahinblack	0.0	0.005868860272391637	0.0	0.0	
sarcastic	0.0	0.0	0.013610817173673599	0.0	
sat	0.0	0.0	0.0090738781157824	0.0	
satanic	0.0	0.0	0.0045369390578912	0.0	
satisfied	0.03981693508395617	0.0	0.0	0.0	
satisfy	0.0	0.0	0.0045369390578912	0.0	
saturday	0.019908467541978087	0.008803290408587456	0.0	0.0	
save	0.019908467541978087	0.0	0.0045369390578912	0.0	
saveanimals	0.0	0.0	0.0045369390578912	0.0	
saved	0.0	0.0	0.0090738781157824	0.0	
savequentin	0.0	0.0	0.0045369390578912	0.0	
saves	0.0	0.0	0.0045369390578912	0.0	
savethebears	0.0	0.0	0.0045369390578912	0.0	
savings	0.03981693508395617	0.0	0.0	0.0	
sayingweatherman	0.0	0.0	0.0045369390578912	0.0	
sb	0.0	0.0	0.0045369390578912	0.0	
sbroomsgrove	0.0	0.0	0.0045369390578912	0.0	
scare	0.0	0.0029344301361958185	0.0022684695289456	0.0	
scaredycat	0.0	0.0	0.0045369390578912	0.0	
scarface	0.0	0.0	0.0045369390578912	0.0	
scaring	0.0	0.0	0.0045369390578912	0.0	
scarletto	0.0	0.0	0.0045369390578912	0.0	
scary	0.0	0.0	0.013610817173673599	0.0	
scene	0.0	0.0	0.022684695289456	0.0	
schedule	0.0	0.0	0.0090738781157824	0.0	
school	0.0	0.0	0.0181477562315648	0.0	
schools	0.0	0.0	0.0045369390578912	0.0	
science	0.0	0.005868860272391637	0.0022684695289456	0.0	
scientists	0.0	0.005868860272391637	0.0	0.0	
scifi	0.0	0.0	0.0045369390578912	0.0	
scooper	0.0	0.0	0.0045369390578912	0.0	
score	0.0	0.0	0.0045369390578912	0.0	
scotch	0.0	0.0	0.0045369390578912	0.0	
scott	0.0	0.0	0.0045369390578912	0.0	
scottadamssays	0.0	0.005868860272391637	0.0	0.0	
scoutalarm	0.0	0.005868860272391637	0.0	0.0	
scraps	0.0	0.0	0.0045369390578912	0.0	
scratch	0.0	0.011737720544783274	0.020416225760510397	0.0	
scratched	0.0	0.0	0.0181477562315648	0.0	
scratchin	0.0	0.005868860272391637	0.0	0.0	
scratching	0.0	0.02347544108956655	0.0022684695289456	0.0	
scrawny	0.0	0.0	0.0045369390578912	0.0	
scream	0.0	0.0	0.0045369390578912	0.0	
screaming	0.0	0.0	0.0045369390578912	0.0	
screen	0.0	0.005868860272391637	0.0022684695289456	0.0	
screw	0.0	0.0029344301361958185	0.0022684695289456	0.0	
scullynoreen	0.0	0.0	0.0045369390578912	0.0	
seal	0.0	0.0	0.0045369390578912	0.0	
search	0.0	0.005868860272391637	0.0	0.0	
season	0.0	0.0	0.0045369390578912	0.0	
seasonal	0.0	0.0	0.0045369390578912	0.0	
seasons	0.0	0.0	0.0045369390578912	0.0	
seat	0.0	0.0029344301361958185	0.0045369390578912	0.0	
seats	0.0	0.0	0.0045369390578912	0.0	
seaworld	0.0	0.0	0.0045369390578912	0.0	
second	0.0	0.005868860272391637	0.011342347644728	0.0	
seconds	0.0	0.0029344301361958185	0.0045369390578912	0.0	
secondsreally	0.0	0.0	0.0045369390578912	0.0	
secret	0.0	0.0	0.027221634347347198	0.0	
security	0.0	0.0	0.0090738781157824	0.0	
seek	0.0	0.0	0.0090738781157824	0.0	
seethebuck	0.0	0.005868860272391637	0.0	0.0	
select	0.0	0.01760658081717491	0.0	0.0	
selfconfidence	0.0	0.0	0.0045369390578912	0.0	
selfconscious	0.0	0.0	0.0045369390578912	0.0	
selfie	0.0	0.0	0.0090738781157824	0.0	
selfish	0.0	0.0	0.0045369390578912	0.0	
sell	0.008262760583096614	0.0012178985455351893	9.414999204838383E-4	0.0	
selling	0.0	0.0	0.0045369390578912	0.0	
send	0.0	0.0	0.027221634347347198	0.0	
sending	0.0	0.0	0.0090738781157824	0.0	
sense	0.0	0.0	0.013610817173673599	0.0	
sensitive	0.0	0.0	0.0090738781157824	0.0	
sensitivebut	0.0	0.0	0.0045369390578912	0.0	
sensitivity	0.0	0.0	0.0045369390578912	0.0	
sentimental	0.0	0.0	0.0045369390578912	0.0	
sepa	0.0	0.0	0.0045369390578912	0.0	
separated	0.0	0.0	0.013610817173673599	0.0	
september	0.0	0.0	0.0045369390578912	0.0	
series	0.0	0.0	0.0090738781157824	0.0	
serious	0.0	0.0	0.0181477562315648	0.0	
seriousi	0.0	0.0	0.0045369390578912	0.0	
seriously	0.019908467541978087	0.0	0.0022684695289456	0.0	
servant	0.0	0.0	0.0045369390578912	0.0	
served	0.0	0.0	0.0045369390578912	0.0	
serves	0.0	0.0	0.0045369390578912	0.0	
service	0.0	0.0	0.013610817173673599	0.0	
serving	0.0	0.005868860272391637	0.0	0.0	
set	0.0	0.005868860272391637	0.0	0.0	
sets	0.0	0.0	0.0045369390578912	0.0	
settle	0.0	0.0	0.0090738781157824	0.0	
settled	0.0	0.0	0.0045369390578912	0.0	
settling	0.0	0.0	0.0045369390578912	0.0	
setup	0.0	0.005868860272391637	0.0	0.0	
seuss	0.0	0.0	0.0045369390578912	0.0	
sex	0.0	0.0	0.0090738781157824	0.0	
sexier	0.019908467541978087	0.0	0.0045369390578912	0.0	
sexiest	0.0	0.0	0.0045369390578912	0.0	
sexy	0.0	0.064557462996308	0.0158792867026192	0.0	
shabby	0.0	0.0	0.0045369390578912	0.0	
shadow	0.0	0.0	0.013610817173673599	0.0	
shadowoh	0.0	0.0	0.0045369390578912	0.0	
shakespeares	0.0	0.0	0.0045369390578912	0.0	
shame	0.0	0.0	0.0045369390578912	0.0	
shape	0.0	0.0	0.013610817173673599	0.0	
share	0.019908467541978087	0.0	0.0181477562315648	0.0	
sharethis	0.0	0.0	0.0317585734052384	0.0	
sharkie	0.0	0.0	0.0045369390578912	0.0	
sharks	0.03981693508395617	0.0	0.0	0.0	
sharp	0.0	0.0	0.0045369390578912	0.0	
sharpen	0.0	0.0	0.0045369390578912	0.0	
sharpening	0.0	0.0	0.0045369390578912	0.0	
shave	0.0	0.0	0.0045369390578912	0.0	
sheen	0.0	0.0	0.0090738781157824	0.0	
sheep	0.0	0.0	0.0045369390578912	0.0	
sheepleunited	0.0	0.0	0.0045369390578912	0.0	
shelter	0.0	0.0	0.045369390578912	0.0	
shelters	0.0	0.0	0.013610817173673599	0.0	
shepards	0.0	0.0	0.0045369390578912	0.0	
shepherd	0.0	0.0	0.0045369390578912	0.0	
sheriff	0.0	0.0	0.0045369390578912	0.0	
shift	0.0	0.0	0.0045369390578912	0.0	
shiiiiiii	0.0	0.0	0.0045369390578912	0.0	
shikishimaiwao	0.0	0.0	0.0045369390578912	0.0	
shine	0.0	0.0	0.0090738781157824	0.0	
shining	0.0	0.0	0.0045369390578912	0.0	
shiny	0.0	0.0	0.0045369390578912	0.0	
shinybadcat	0.0	0.0	0.0045369390578912	0.0	
ship	0.0	0.0	0.0045369390578912	0.0	
shipping	0.008262760583096614	0.0012178985455351893	0.003765999681935353	0.0	
shippinguntil	0.03981693508395617	0.0	0.0	0.0	
shirt	0.0	0.0	0.0045369390578912	0.0	
shit	0.0	0.020541010953370728	0.0045369390578912	0.0	
shmollywood	0.0	0.0	0.0045369390578912	0.0	
shocked	0.0	0.0	0.0045369390578912	0.0	
shoes	0.0	0.0	0.022684695289456	0.0	
shoot	0.0	0.0	0.0317585734052384	0.0	
shop	0.019908467541978087	0.0	0.0045369390578912	0.0	
shopkick	0.0	0.005868860272391637	0.0	0.0	
shopping	0.0	0.0029344301361958185	0.0045369390578912	0.0	
shore	0.0	0.0	0.0045369390578912	0.0	
short	0.0	0.0029344301361958185	0.006805408586836799	0.0	
shorter	0.0	0.0	0.0045369390578912	0.0	
shorthand	0.0	0.0	0.0045369390578912	0.0	
shot	0.0	0.0029344301361958185	0.022684695289456	0.0	
shotgun	0.0	0.0	0.0045369390578912	0.0	
shots	0.0	0.0	0.0090738781157824	0.0	
shoulder	0.0	0.0	0.0045369390578912	0.0	
shout	0.0	0.0	0.0045369390578912	0.0	
shouting	0.0	0.0	0.0045369390578912	0.0	
shoutout	0.0	0.0	0.0045369390578912	0.0	
shovel	0.0	0.0	0.0090738781157824	0.0	
shower	0.0	0.0	0.0090738781157824	0.0	
showing	0.0	0.0	0.013610817173673599	0.0	
showings	0.0	0.0	0.0045369390578912	0.0	
shrink	0.0	0.0	0.0045369390578912	0.0	
sht	0.0	0.0	0.0045369390578912	0.0	
shumois	0.0	0.0	0.0045369390578912	0.0	
shut	0.0	0.0	0.0045369390578912	0.0	
shuteye	0.0	0.0	0.0045369390578912	0.0	
shutup	0.0	0.0	0.0045369390578912	0.0	
shy	0.0	0.0	0.0045369390578912	0.0	
siblings	0.0	0.0	0.0090738781157824	0.0	
sick	0.0	0.014672150680979093	0.0090738781157824	0.0	
sickwho	0.0	0.0	0.0045369390578912	0.0	
side	0.0	0.0	0.04990632963680319	0.0	
sides	0.0	0.0	0.0045369390578912	0.0	
sign	0.0	0.005868860272391637	0.024953164818401596	0.0	
signfromheaven	0.0	0.0	0.0045369390578912	0.0	
signs	0.0	0.005868860272391637	0.0	0.0	
silence	0.0	0.0	0.0045369390578912	0.0	
silent	0.0	0.0	0.0045369390578912	0.0	
silicon	0.0	0.005868860272391637	0.0	0.0	
silli	0.0	0.0	0.0045369390578912	0.0	
silly	0.0	0.0029344301361958185	0.0045369390578912	0.0	
silver	0.0	0.0	0.0181477562315648	0.0	
simbathecat	0.03981693508395617	0.0	0.0	0.0	
simon	0.019908467541978087	0.0	0.0045369390578912	0.0	
simple	0.0	0.0	0.0181477562315648	0.0	
simply	0.0	0.0	0.0045369390578912	0.0	
sincerely	0.0	0.0	0.0045369390578912	0.0	
sing	0.0	0.0	0.0045369390578912	0.0	
singer	0.0	0.0	0.0045369390578912	0.0	
singh	0.0	0.0	0.0045369390578912	0.0	
singing	0.0	0.0	0.022684695289456	0.0	
single	0.0	0.0	0.0045369390578912	0.0	
sink	0.0	0.0	0.0045369390578912	0.0	
sippy	0.0	0.0	0.0045369390578912	0.0	
sir	0.0	0.0029344301361958185	0.0022684695289456	0.0	
sister	0.0	0.0	0.0090738781157824	0.0	
sisterinarms	0.0	0.0	0.0045369390578912	0.0	
sisters	0.0	0.0	0.027221634347347198	0.0	
sit	0.0	0.12324606572022438	0.0022684695289456	0.0	
site	0.019908467541978087	0.0	0.011342347644728	0.0	
sitewide	0.11945080525186853	0.0	0.0	0.0	
sitting	0.0	0.03814759177054564	0.011342347644728	0.0	
size	0.0	0.0029344301361958185	0.0181477562315648	0.0	
sizes	0.0	0.0	0.0045369390578912	0.0	
skateboarders	0.0	0.0	0.0045369390578912	0.0	
skaters	0.0	0.0	0.0090738781157824	0.0	
skeez	0.0	0.0	0.0045369390578912	0.0	
skeezixthecat	0.0	0.0	0.0045369390578912	0.0	
skeleton	0.03981693508395617	0.0	0.0	0.0	
skeletons	0.0	0.0	0.0045369390578912	0.0	
skills	0.0	0.0	0.0090738781157824	0.0	
skinny	0.0	0.0	0.0090738781157824	0.0	
skipping	0.0	0.005868860272391637	0.0	0.0	
skrillex	0.0	0.005868860272391637	0.0	0.0	
skunk	0.0	0.0	0.013610817173673599	0.0	
sky	0.0	0.0	0.0362955124631296	0.0	
skyglad	0.0	0.0	0.0045369390578912	0.0	
slang	0.0	0.0	0.0045369390578912	0.0	
slaughter	0.0	0.0	0.0045369390578912	0.0	
slave	0.0	0.0	0.0181477562315648	0.0	
slaves	0.0	0.0	0.0045369390578912	0.0	
slaving	0.0	0.0	0.0045369390578912	0.0	
sleeeeeeeep	0.0	0.005868860272391637	0.0	0.0	
sleeeeeeep	0.0	0.02347544108956655	0.0	0.0	
sleep	0.0	0.18193466844414075	0.0521747991657488	0.0	
sleepand	0.0	0.0	0.0045369390578912	0.0	
sleeping	0.008262760583096614	0.04749804327587238	0.006590499443386868	0.0	
sleepingalthough	0.0	0.0	0.0045369390578912	0.0	
sleeps	0.0	0.005868860272391637	0.0	0.0	
sleepy	0.0	0.1408526465373993	0.0045369390578912	0.0	
sleeve	0.0	0.0	0.0045369390578912	0.0	
slept	0.0	0.0029344301361958185	0.006805408586836799	0.0	
slice	0.0	0.0	0.0045369390578912	0.0	
slim	0.0	0.0	0.0045369390578912	0.0	
slimy	0.0	0.0	0.0045369390578912	0.0	
slip	0.0	0.0	0.0090738781157824	0.0	
slippppp	0.0	0.0	0.0045369390578912	0.0	
slogan	0.0	0.0	0.0045369390578912	0.0	
slow	0.0	0.0	0.0045369390578912	0.0	
small	0.016525521166193227	0.0012178985455351893	0.006590499443386868	0.0	
smaller	0.0	0.0	0.0045369390578912	0.0	
smallest	0.0	0.0	0.0045369390578912	0.0	
smallmat	0.03981693508395617	0.0	0.0	0.0	
smart	0.0	0.020541010953370728	0.0090738781157824	0.0	
smartasses	0.0	0.005868860272391637	0.0	0.0	
smarter	0.0	0.005868860272391637	0.0	0.0	
smell	0.0	0.0	0.0090738781157824	0.0	
smells	0.0	0.0	0.0045369390578912	0.0	
smiley	0.0	0.005868860272391637	0.0	0.0	
smiling	0.0	0.0	0.0090738781157824	0.0	
smooth	0.0	0.0	0.0045369390578912	0.0	
smug	0.0	0.0	0.0090738781157824	0.0	
snail	0.0	0.0	0.0045369390578912	0.0	
snaps	0.0	0.0	0.0045369390578912	0.0	
sneakers	0.0	0.0	0.0045369390578912	0.0	
sneeze	0.0	0.0	0.0045369390578912	0.0	
sneezing	0.0	0.0029344301361958185	0.0022684695289456	0.0	
sniff	0.0	0.02347544108956655	0.0	0.0	
snob	0.0	0.0	0.0090738781157824	0.0	
snoop	0.0	0.0	0.0090738781157824	0.0	
snoopy	0.0	0.0	0.013610817173673599	0.0	
snooze	0.0	0.0	0.0045369390578912	0.0	
snoozy	0.0	0.005868860272391637	0.0	0.0	
snoring	0.0	0.0	0.0045369390578912	0.0	
snow	0.0	0.0	0.06805408586836799	0.0	
snowball	0.0	0.0	0.0181477562315648	0.0	
snowed	0.0	0.0	0.0090738781157824	0.0	
snowedin	0.0	0.0	0.0045369390578912	0.0	
snowy	0.0	0.0	0.0090738781157824	0.0	
snuck	0.0	0.005868860272391637	0.0	0.0	
snuggle	0.0	0.005868860272391637	0.0022684695289456	0.0	
snuggled	0.0	0.01760658081717491	0.0	0.0	
snuggling	0.0	0.0	0.0045369390578912	0.0	
snuggly	0.0	0.005868860272391637	0.0	0.0	
soaking	0.0	0.0	0.0045369390578912	0.0	
soandse	0.03981693508395617	0.0	0.0	0.0	
socal	0.0	0.0	0.0045369390578912	0.0	
soccer	0.0	0.0	0.0045369390578912	0.0	
social	0.0	0.0	0.0090738781157824	0.0	
society	0.0	0.0	0.0045369390578912	0.0	
sockeye	0.0	0.0	0.0045369390578912	0.0	
soda	0.0	0.005868860272391637	0.0	0.0	
sofa	0.0	0.0	0.0090738781157824	0.0	
sofayou	0.0	0.0	0.0045369390578912	0.0	
soft	0.0	0.005868860272391637	0.0	0.0	
softening	0.0	0.0	0.0045369390578912	0.0	
softly	0.0	0.0	0.0045369390578912	0.0	
soldout	0.03981693508395617	0.0	0.0	0.0	
solely	0.0	0.0	0.0045369390578912	0.0	
solomente	0.0	0.0	0.0045369390578912	0.0	
solve	0.0	0.0	0.0045369390578912	0.0	
solved	0.0	0.005868860272391637	0.0	0.0	
somebodys	0.0	0.0	0.0045369390578912	0.0	
someday	0.0	0.0	0.013610817173673599	0.0	
someones	0.0	0.0	0.0090738781157824	0.0	
someplace	0.0	0.0	0.0045369390578912	0.0	
somethingsmellsfunky	0.0	0.0	0.0045369390578912	0.0	
son	0.0	0.0	0.0317585734052384	0.0	
song	0.0	0.0	0.022684695289456	0.0	
sons	0.0	0.0	0.0045369390578912	0.0	
sonsofpoofundra	0.0	0.0	0.0045369390578912	0.0	
sooner	0.0	0.0	0.0045369390578912	0.0	
sooooo	0.03981693508395617	0.0	0.0	0.0	
soozenyc	0.0	0.005868860272391637	0.0	0.0	
sophiethecat	0.0	0.0	0.0045369390578912	0.0	
sort	0.0	0.0	0.0045369390578912	0.0	
sorting	0.0	0.011737720544783274	0.0	0.0	
soul	0.0	0.0029344301361958185	0.0090738781157824	0.0	
soulmate	0.0	0.0	0.0090738781157824	0.0	
souls	0.0	0.0	0.0045369390578912	0.0	
sound	0.0	0.0	0.022684695289456	0.0	
sounds	0.0	0.0012178985455351893	0.008473499284354546	0.027360778635580042	
soup	0.0	0.0	0.0090738781157824	0.0	
south	0.0	0.0	0.013610817173673599	0.0	
southern	0.0	0.0	0.0090738781157824	0.0	
soy	0.0	0.0	0.0045369390578912	0.0	
sp	0.0	0.0	0.1451820498525184	0.0	
spa	0.0	0.0	0.013610817173673599	0.0	
space	0.0	0.0	0.0045369390578912	0.0	
span	0.0	0.005868860272391637	0.0	0.0	
spanish	0.0	0.0	0.0090738781157824	0.0	
spc	0.0	0.0	0.0045369390578912	0.0	
speak	0.0	0.0	0.022684695289456	0.0	
speaking	0.0	0.0	0.0090738781157824	0.0	
speakout	0.0	0.0	0.0045369390578912	0.0	
speaks	0.0	0.0	0.0090738781157824	0.0	
special	0.03981693508395617	0.0	0.011342347644728	0.0	
species	0.0	0.0	0.0362955124631296	0.0	
specific	0.03981693508395617	0.0	0.0	0.0	
speed	0.0	0.03521316163434982	0.0	0.0	
spelled	0.0	0.005868860272391637	0.0	0.0	
spelling	0.0	0.0	0.0045369390578912	0.0	
spelt	0.0	0.011737720544783274	0.0	0.0	
spence	0.0	0.0	0.0045369390578912	0.0	
spend	0.0	0.005868860272391637	0.013610817173673599	0.0	
spending	0.0	0.005868860272391637	0.0	0.0	
spent	0.0	0.0029344301361958185	0.0022684695289456	0.0	
spie	0.0	0.0	0.0045369390578912	0.0	
spike	0.0	0.0	0.0090738781157824	0.0	
spiked	0.0	0.0	0.0045369390578912	0.0	
spikeemma	0.0	0.0	0.0090738781157824	0.0	
spiketv	0.0	0.0	0.0045369390578912	0.0	
spiketvmy	0.0	0.0	0.0045369390578912	0.0	
spindly	0.0	0.0	0.0045369390578912	0.0	
spirit	0.0	0.0	0.013610817173673599	0.0	
split	0.0	0.0	0.0045369390578912	0.0	
spock	0.0	0.0	0.013610817173673599	0.0	
spoil	0.0	0.0	0.0045369390578912	0.0	
spoiled	0.03981693508395617	0.0	0.0	0.0	
sponge	0.0	0.0	0.0045369390578912	0.0	
sponsor	0.0	0.0	0.0045369390578912	0.0	
sponsors	0.0	0.0	0.0045369390578912	0.0	
spooky	0.0	0.0	0.0045369390578912	0.0	
spoonlittle	0.0	0.0	0.0045369390578912	0.0	
sport	0.0	0.0	0.0090738781157824	0.0	
spot	0.0	0.10563948490304946	0.0022684695289456	0.0	
spotlight	0.0	0.0	0.0045369390578912	0.0	
spots	0.0	0.005868860272391637	0.0	0.0	
spotted	0.0	0.005868860272391637	0.0	0.0	
spreadsheet	0.0	0.01760658081717491	0.0	0.0	
spring	0.0	0.0029344301361958185	0.0181477562315648	0.0	
springtime	0.0	0.0	0.0045369390578912	0.0	
sprinkle	0.0	0.0	0.0045369390578912	0.0	
sprung	0.0	0.0	0.0045369390578912	0.0	
spy	0.0	0.0	0.0045369390578912	0.0	
squared	0.0	0.0	0.0045369390578912	0.0	
squaregoodbye	0.0	0.0	0.0045369390578912	0.0	
squeakyfatcat	0.0	0.0	0.0045369390578912	0.0	
squeeze	0.0	0.0	0.0045369390578912	0.0	
squirrel	0.0	0.01760658081717491	0.0090738781157824	0.0	
squirrelpix	0.0	0.0	0.0045369390578912	0.0	
squirrels	0.0	0.005868860272391637	0.0	0.0	
st	0.019908467541978087	0.0	0.011342347644728	0.0	
stab	0.0	0.0	0.0045369390578912	0.0	
stage	0.0	0.0	0.0090738781157824	0.0	
stain	0.03981693508395617	0.0	0.0	0.0	
stainresistant	0.03981693508395617	0.0	0.0	0.0	
stalking	0.0	0.0	0.0090738781157824	0.0	
stalks	0.0	0.0	0.0045369390578912	0.0	
stand	0.0	0.020541010953370728	0.006805408586836799	0.0	
standard	0.0	0.0	0.013610817173673599	0.0	
standing	0.0	0.0	0.0045369390578912	0.0	
stank	0.0	0.005868860272391637	0.0	0.0	
star	0.0	0.0	0.0181477562315648	0.0	
starbucks	0.0	0.0	0.0045369390578912	0.0	
stare	0.0	0.01760658081717491	0.0	0.0	
staring	0.0	0.0	0.0090738781157824	0.0	
starlet	0.0	0.0	0.0090738781157824	0.0	
starred	0.0	0.0	0.0045369390578912	0.0	
starring	0.0	0.01760658081717491	0.0	0.0	
stars	0.0	0.0	0.0045369390578912	0.0	
start	0.0	0.005868860272391637	0.027221634347347198	0.0	
started	0.0	0.0	0.0181477562315648	0.0	
starter	0.0	0.0	0.0045369390578912	0.0	
starting	0.0	0.0	0.0181477562315648	0.0	
starts	0.0	0.0029344301361958185	0.006805408586836799	0.0	
stash	0.03981693508395617	0.0	0.0	0.0	
statement	0.03981693508395617	0.0	0.0	0.0	
staten	0.0	0.0	0.0045369390578912	0.0	
states	0.0	0.0	0.0045369390578912	0.0	
stay	0.0	0.011737720544783274	0.022684695289456	0.0	
stayed	0.0	0.0	0.013610817173673599	0.0	
staying	0.0	0.0	0.0090738781157824	0.0	
steals	0.0	0.0	0.0045369390578912	0.0	
steaming	0.0	0.005868860272391637	0.0	0.0	
steel	0.0	0.0	0.0045369390578912	0.0	
steer	0.0	0.0	0.0045369390578912	0.0	
step	0.019908467541978087	0.0	0.0158792867026192	0.0	
stephaniejwong	0.0	0.005868860272391637	0.0	0.0	
steps	0.0	0.0	0.0045369390578912	0.0	
steven	0.03981693508395617	0.0	0.0	0.0	
stevie	0.03981693508395617	0.0	0.0	0.0	
stevieevilcat	0.0	0.0	0.0022684695289456	0.06592363023370487	
stew	0.0	0.0	0.0045369390578912	0.0	
stick	0.0	0.0	0.040832451521020795	0.0	
sticking	0.0	0.0	0.0090738781157824	0.0	
sticks	0.0	0.0	0.013610817173673599	0.0	
sticky	0.0	0.0	0.0090738781157824	0.0	
stillcause	0.0	0.0	0.0045369390578912	0.0	
stinks	0.0	0.0	0.0045369390578912	0.0	
stitch	0.0	0.0	0.0090738781157824	0.0	
stock	0.0	0.0	0.0045369390578912	0.0	
stocked	0.0	0.005868860272391637	0.0	0.0	
stocking	0.0	0.005868860272391637	0.0	0.0	
stolen	0.0	0.005868860272391637	0.0	0.0	
stomach	0.0	0.0	0.022684695289456	0.0	
stomped	0.0	0.0	0.0045369390578912	0.0	
stone	0.0	0.0	0.0045369390578912	0.0	
stones	0.0	0.0	0.0045369390578912	0.0	
stooges	0.0	0.0	0.0090738781157824	0.0	
stoop	0.0	0.0	0.0090738781157824	0.0	
stopgooglingporn	0.0	0.0	0.0045369390578912	0.0	
stopped	0.0	0.0	0.0090738781157824	0.0	
stopping	0.0	0.0	0.0045369390578912	0.0	
store	0.0	0.0029344301361958185	0.0090738781157824	0.0	
stores	0.0	0.005868860272391637	0.0	0.0	
storestimes	0.0	0.0	0.0045369390578912	0.0	
storm	0.0	0.0	0.013610817173673599	0.0	
story	0.008262760583096614	0.003653695636605568	0.00564899952290303	0.0	
straight	0.0	0.0	0.0090738781157824	0.0	
strange	0.0	0.0029344301361958185	0.011342347644728	0.0	
stranger	0.0	0.0	0.0045369390578912	0.0	
strangers	0.0	0.0	0.0090738781157824	0.0	
stray	0.0	0.0	0.0045369390578912	0.0	
stream	0.0	0.0	0.0045369390578912	0.0	
streaming	0.0	0.005868860272391637	0.0	0.0	
streeeeeeeeeeeetch	0.0	0.005868860272391637	0.0	0.0	
street	0.0	0.0	0.0090738781157824	0.0	
streethey	0.0	0.0	0.0045369390578912	0.0	
streetit	0.0	0.0	0.0045369390578912	0.0	
streets	0.0	0.0	0.013610817173673599	0.0	
strength	0.0	0.0	0.0045369390578912	0.0	
stretch	0.0	0.020541010953370728	0.006805408586836799	0.0	
stretched	0.0	0.011737720544783274	0.0	0.0	
stretches	0.0	0.0	0.0090738781157824	0.0	
stretching	0.0	0.01760658081717491	0.0	0.0	
strict	0.0	0.0	0.0090738781157824	0.0	
strike	0.0	0.005868860272391637	0.0	0.0	
strip	0.0	0.0	0.0045369390578912	0.0	
stripe	0.0	0.0	0.0045369390578912	0.0	
stroll	0.0	0.0	0.0181477562315648	0.0	
stroller	0.0	0.0	0.0045369390578912	0.0	
strong	0.0	0.0	0.013610817173673599	0.0	
stronger	0.0	0.0	0.0045369390578912	0.0	
structures	0.0	0.0	0.0045369390578912	0.0	
strung	0.0	0.0	0.0045369390578912	0.0	
stuck	0.0	0.0029344301361958185	0.011342347644728	0.0	
stud	0.0	0.0	0.022684695289456	0.0	
students	0.0	0.0	0.0045369390578912	0.0	
studio	0.0	0.0	0.0045369390578912	0.0	
study	0.0	0.0029344301361958185	0.0022684695289456	0.0	
stuff	0.008262760583096614	0.03288326072945011	9.414999204838383E-4	0.0	
stuffed	0.0	0.0	0.0045369390578912	0.0	
stumble	0.0	0.0	0.0045369390578912	0.0	
stunner	0.0	0.0	0.0045369390578912	0.0	
stunning	0.0	0.0	0.0045369390578912	0.0	
stupid	0.0	0.0	0.0181477562315648	0.0	
style	0.0	0.0	0.0090738781157824	0.0	
styles	0.0	0.0	0.0045369390578912	0.0	
subjects	0.0	0.0	0.0045369390578912	0.0	
suburban	0.0	0.0	0.0045369390578912	0.0	
suburbs	0.0	0.0	0.0045369390578912	0.0	
successful	0.0	0.0	0.0045369390578912	0.0	
suck	0.0	0.0	0.0045369390578912	0.0	
sucker	0.0	0.0	0.0045369390578912	0.0	
sucks	0.0	0.0029344301361958185	0.0045369390578912	0.0	
suede	0.0	0.0	0.0045369390578912	0.0	
suffer	0.0	0.0	0.0045369390578912	0.0	
sugar	0.0	0.0	0.0090738781157824	0.0	
suggested	0.0	0.0	0.0045369390578912	0.0	
suicide	0.0	0.0	0.0045369390578912	0.0	
suite	0.0	0.0	0.0090738781157824	0.0	
summer	0.0	0.005868860272391637	0.0158792867026192	0.0	
summersun	0.0	0.005868860272391637	0.0	0.0	
